organization,version,location,location_id,recording_date_time,recording_id,recording_length,scientific_name,species_common_name,startTime,confidence,is_species_allowed_in_project
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,EMBERIZA CIRLUS,Cirl Bunting,66.0,0.3860386,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,EMBERIZA CIRLUS,Cirl Bunting,72.0,0.40211123,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,EMBERIZA CIRLUS,Cirl Bunting,81.0,0.6271461,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,EMBERIZA CIRLUS,Cirl Bunting,87.0,0.31720445,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,EMBERIZA CIRLUS,Cirl Bunting,237.0,0.3316695,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,EMBERIZA CIRLUS,Cirl Bunting,246.0,0.23932076,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,EMBERIZA CIRLUS,Cirl Bunting,249.0,0.28004754,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,EMBERIZA CIRLUS,Cirl Bunting,252.0,0.29381824,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,EMBERIZA CIRLUS,Cirl Bunting,258.0,0.3932332,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,EMBERIZA CIRLUS,Cirl Bunting,261.0,0.2854089,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,EMBERIZA CIRLUS,Cirl Bunting,279.0,0.4719809,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,LOCUSTELLA NAEVIA,Common Grasshopper-Warbler,132.0,0.23078083,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,LOCUSTELLA NAEVIA,Common Grasshopper-Warbler,213.0,0.45449802,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,PHYLLOSCOPUS BONELLI,Western Bonelli's Warbler,27.0,0.3303451,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,PHYLLOSCOPUS BONELLI,Western Bonelli's Warbler,63.0,0.22199985,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,PHYLLOSCOPUS BONELLI,Western Bonelli's Warbler,123.0,0.22554688,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,PHYLLOSCOPUS BONELLI,Western Bonelli's Warbler,126.0,0.30547902,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,PHYLLOSCOPUS BONELLI,Western Bonelli's Warbler,162.0,0.33325663,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,PHYLLOSCOPUS BONELLI,Western Bonelli's Warbler,174.0,0.24362554,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,PHYLLOSCOPUS BONELLI,Western Bonelli's Warbler,219.0,0.25508925,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,PHYLLOSCOPUS BONELLI,Western Bonelli's Warbler,288.0,0.31702557,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,ASTHENES PYRRHOLEUCA,Lesser Canastero,93.0,0.24940366,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,ASTHENES PYRRHOLEUCA,Lesser Canastero,219.0,0.2309065,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,ASTHENES PYRRHOLEUCA,Lesser Canastero,264.0,0.20000081,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,ASTHENES PYRRHOLEUCA,Lesser Canastero,288.0,0.20286396,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,ASTHENES PYRRHOLEUCA,Lesser Canastero,297.0,0.25983742,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,ACTENOIDES LINDSAYI,Spotted Wood Kingfisher,204.0,0.5790808,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,ACTENOIDES LINDSAYI,Spotted Wood Kingfisher,210.0,0.24516185,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,APALIS PORPHYROLAEMA,Chestnut-throated Apalis,249.0,0.21376337,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,APHELOCEPHALA LEUCOPSIS,Southern Whiteface,9.0,0.2203018,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,APHELOCEPHALA LEUCOPSIS,Southern Whiteface,294.0,0.27793565,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,ASTHENES HUDSONI,Hudson's Canastero,111.0,0.21981147,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,ATLAPETES FLAVICEPS,Yellow-headed Brushfinch,126.0,0.21948755,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,ATLAPETES FLAVICEPS,Yellow-headed Brushfinch,135.0,0.24536754,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,ATLAPETES FLAVICEPS,Yellow-headed Brushfinch,189.0,0.3008889,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,CARPODACUS PUNICEUS,Red-fronted Rosefinch,18.0,0.25759462,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,CATHARUS MACULATUS,Speckled Nightingale-Thrush,39.0,0.20396349,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,CATHARUS MACULATUS,Speckled Nightingale-Thrush,129.0,0.31150588,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,CINCLIDIUM FRONTALE,Blue-fronted Robin,129.0,0.27663997,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,CONIROSTRUM RUFUM,Rufous-browed Conebill,24.0,0.2202633,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,CRAX ALBERTI,Blue-billed Curassow,171.0,0.2038658,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,HEMIPUS PICATUS,Bar-winged Flycatcher-shrike,9.0,0.24132545,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,LEPTASTHENURA SETARIA,Araucaria Tit-Spinetail,9.0,0.22764324,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,LEPTASTHENURA SETARIA,Araucaria Tit-Spinetail,264.0,0.3327379,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,LEPTASTHENURA SETARIA,Araucaria Tit-Spinetail,297.0,0.20255508,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,LEPTASTHENURA XENOTHORAX,White-browed Tit-Spinetail,213.0,0.28313175,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,SETOPHAGA PINUS,Pine Warbler,279.0,0.21348713,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,MEGASCOPS ALBOGULARIS,White-throated Screech Owl,216.0,0.3544333,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,MYIOTHERETES PERNIX,Santa Marta Bush Tyrant,204.0,0.27412647,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,PRINIA HODGSONII,Grey-breasted Prinia,27.0,0.3857774,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,PRINIA HODGSONII,Grey-breasted Prinia,63.0,0.24883635,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,PRINIA HODGSONII,Grey-breasted Prinia,126.0,0.22130509,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,PRINIA HODGSONII,Grey-breasted Prinia,135.0,0.2297944,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,PRINIA HODGSONII,Grey-breasted Prinia,162.0,0.2558379,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,PRINIA HODGSONII,Grey-breasted Prinia,174.0,0.27464482,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,PRINIA HODGSONII,Grey-breasted Prinia,288.0,0.302547,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,VIREOLANIUS LEUCOTIS,Slaty-capped Shrike-Vireo,45.0,0.35027587,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,VIREOLANIUS LEUCOTIS,Slaty-capped Shrike-Vireo,204.0,0.21028957,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,SETOPHAGA PINUS,Pine Warbler,261.0,0.25663695,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,SETOPHAGA PINUS,Pine Warbler,258.0,0.2516017,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,SETOPHAGA PINUS,Pine Warbler,252.0,0.22007011,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,SETOPHAGA PINUS,Pine Warbler,81.0,0.29542592,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,SETOPHAGA PINUS,Pine Warbler,72.0,0.24303962,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,SETOPHAGA PINUS,Pine Warbler,66.0,0.24329023,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,SETOPHAGA PINUS,Pine Warbler,54.0,0.24351707,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,SETOPHAGA PINUS,Pine Warbler,294.0,0.20639911,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,SPIZELLA BREWERI,Brewer's Sparrow,213.0,0.22208084,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,SPIZELLA PASSERINA,Chipping Sparrow,27.0,0.27972123,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,SPIZELLA PASSERINA,Chipping Sparrow,45.0,0.23487724,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,SPIZELLA PASSERINA,Chipping Sparrow,63.0,0.4698719,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,SPIZELLA PASSERINA,Chipping Sparrow,78.0,0.23444322,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,SPIZELLA PASSERINA,Chipping Sparrow,90.0,0.20034817,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,SPIZELLA PASSERINA,Chipping Sparrow,93.0,0.35731858,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2023-06-10 07:45:00,880002,300,SPIZELLA PASSERINA,Chipping Sparrow,102.0,0.21326774,t
