organization,version,location,location_id,recording_date_time,recording_id,recording_length,scientific_name,species_common_name,startTime,confidence,is_species_allowed_in_project
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,CHERSOPHILUS DUPONTI,Dupont's Lark,111.0,0.41297576,f
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,HENICORHINA LEUCOSTICTA,White-breasted Wood-Wren,156.0,0.20890881,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,BOMBYCILLA CEDRORUM,Cedar Waxwing,15.0,0.3875836,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,TURDUS INFUSCATUS,Black Thrush,9.0,0.23621184,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,ZOOTHERA AUREA,White's Thrush,282.0,0.38769257,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,ZOOTHERA AUREA,White's Thrush,123.0,0.21255313,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,SPOROPHILA SCHISTACEA,Slate-colored Seedeater,258.0,0.32255065,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,SPOROPHILA SCHISTACEA,Slate-colored Seedeater,153.0,0.23159695,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,SALTATOR GROSSUS,Slate-colored Grosbeak,138.0,0.2610279,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,LUSCINIA CYANE,Siberian Blue Robin,135.0,0.21024422,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,LUSCINIA CYANE,Siberian Blue Robin,126.0,0.2730736,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,CATHARUS FUSCATER,Slaty-backed Nightingale-Thrush,225.0,0.201804,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,CATHARUS FUSCATER,Slaty-backed Nightingale-Thrush,213.0,0.23686597,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,CATHARUS FUSCATER,Slaty-backed Nightingale-Thrush,111.0,0.25743654,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,CATHARUS FUSCATER,Slaty-backed Nightingale-Thrush,51.0,0.33098352,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,CATHARUS OCCIDENTALIS,Russet Nightingale-Thrush,90.0,0.29196665,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,CATHARUS FRANTZII,Ruddy-capped Nightingale-Thrush,297.0,0.3382091,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,CATHARUS FRANTZII,Ruddy-capped Nightingale-Thrush,291.0,0.2073609,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,CATHARUS FRANTZII,Ruddy-capped Nightingale-Thrush,288.0,0.5603349,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,CATHARUS FRANTZII,Ruddy-capped Nightingale-Thrush,270.0,0.21953766,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,CATHARUS FRANTZII,Ruddy-capped Nightingale-Thrush,267.0,0.33946046,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,CATHARUS FRANTZII,Ruddy-capped Nightingale-Thrush,255.0,0.4120662,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,CATHARUS FRANTZII,Ruddy-capped Nightingale-Thrush,249.0,0.2548173,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,CATHARUS FRANTZII,Ruddy-capped Nightingale-Thrush,234.0,0.46477342,t
CWS-PAC,Birdnet-Lite,167428-1-3,333778,2022-06-08 04:45:00,514471,300,CATHARUS FRANTZII,Ruddy-capped Nightingale-Thrush,213.0,0.23312262,t
